ontology,ontology_code,profile,dataset,name,description,visibility,ETL_type
hgnc,ENSG00000153086,GENOMIC,htseq_counts.csv,ENSG00000153086.14,,PUBLIC,integer
hgnc,ENSG00000272784,GENOMIC,htseq_counts.csv,ENSG00000272784.1,,PUBLIC,integer
hgnc,ENSG00000100410,GENOMIC,htseq_counts.csv,ENSG00000100410.8,,PUBLIC,integer
hgnc,ENSG00000283632,GENOMIC,htseq_counts.csv,ENSG00000283632.4,,PUBLIC,integer
hgnc,ENSG00000168539,GENOMIC,htseq_counts.csv,ENSG00000168539.4,,PUBLIC,integer
hgnc,ENSG00000177192,GENOMIC,htseq_counts.csv,ENSG00000177192.14,,PUBLIC,integer
hgnc,ENSG00000287508,GENOMIC,htseq_counts.csv,ENSG00000287508.1,,PUBLIC,integer
hgnc,ENSG00000233292,GENOMIC,htseq_counts.csv,ENSG00000233292.1,,PUBLIC,integer
hgnc,ENSG00000259057,GENOMIC,htseq_counts.csv,ENSG00000259057.1,,PUBLIC,integer
hgnc,ENSG00000272406,GENOMIC,htseq_counts.csv,ENSG00000272406.1,,PUBLIC,integer
hgnc,ENSG00000274825,GENOMIC,htseq_counts.csv,ENSG00000274825.1,,PUBLIC,integer
hgnc,ENSG00000285638,GENOMIC,htseq_counts.csv,ENSG00000285638.1,,PUBLIC,integer
hgnc,ENSG00000174963,GENOMIC,htseq_counts.csv,ENSG00000174963.18,,PUBLIC,integer
hgnc,ENSG00000285953,GENOMIC,htseq_counts.csv,ENSG00000285953.1,,PUBLIC,integer
hgnc,ENSG00000226468,GENOMIC,htseq_counts.csv,ENSG00000226468.2,,PUBLIC,integer
hgnc,ENSG00000267892,GENOMIC,htseq_counts.csv,ENSG00000267892.1,,PUBLIC,integer
hgnc,ENSG00000138185,GENOMIC,htseq_counts.csv,ENSG00000138185.20,,PUBLIC,integer
hgnc,ENSG00000268361,GENOMIC,htseq_counts.csv,ENSG00000268361.1,,PUBLIC,integer
hgnc,ENSG00000242992,GENOMIC,htseq_counts.csv,ENSG00000242992.3,,PUBLIC,integer
hgnc,ENSG00000232100,GENOMIC,htseq_counts.csv,ENSG00000232100.1,,PUBLIC,integer
hgnc,ENSG00000159527,GENOMIC,htseq_counts.csv,ENSG00000159527.4,,PUBLIC,integer
hgnc,ENSG00000226472,GENOMIC,htseq_counts.csv,ENSG00000226472.8,,PUBLIC,integer
hgnc,ENSG00000236484,GENOMIC,htseq_counts.csv,ENSG00000236484.2,,PUBLIC,integer
hgnc,ENSG00000250425,GENOMIC,htseq_counts.csv,ENSG00000250425.1,,PUBLIC,integer
hgnc,ENSG00000228368,GENOMIC,htseq_counts.csv,ENSG00000228368.1,,PUBLIC,integer
hgnc,ENSG00000235374,GENOMIC,htseq_counts.csv,ENSG00000235374.2,,PUBLIC,integer
hgnc,ENSG00000240634,GENOMIC,htseq_counts.csv,ENSG00000240634.1,,PUBLIC,integer
hgnc,ENSG00000285800,GENOMIC,htseq_counts.csv,ENSG00000285800.1,,PUBLIC,integer
hgnc,ENSG00000198945,GENOMIC,htseq_counts.csv,ENSG00000198945.8,,PUBLIC,integer
hgnc,ENSG00000280411,GENOMIC,htseq_counts.csv,ENSG00000280411.1,,PUBLIC,integer
hgnc,ENSG00000264016,GENOMIC,htseq_counts.csv,ENSG00000264016.3,,PUBLIC,integer
hgnc,ENSG00000240601,GENOMIC,htseq_counts.csv,ENSG00000240601.1,,PUBLIC,integer
hgnc,ENSG00000115211,GENOMIC,htseq_counts.csv,ENSG00000115211.16,,PUBLIC,integer
hgnc,ENSG00000177076,GENOMIC,htseq_counts.csv,ENSG00000177076.6,,PUBLIC,integer
hgnc,ENSG00000184207,GENOMIC,htseq_counts.csv,ENSG00000184207.9,,PUBLIC,integer
hgnc,ENSG00000259737,GENOMIC,htseq_counts.csv,ENSG00000259737.7,,PUBLIC,integer
hgnc,ENSG00000173193,GENOMIC,htseq_counts.csv,ENSG00000173193.15,,PUBLIC,integer
hgnc,ENSG00000146233,GENOMIC,htseq_counts.csv,ENSG00000146233.8,,PUBLIC,integer
hgnc,ENSG00000287037,GENOMIC,htseq_counts.csv,ENSG00000287037.1,,PUBLIC,integer
hgnc,ENSG00000133107,GENOMIC,htseq_counts.csv,ENSG00000133107.15,,PUBLIC,integer
hgnc,ENSG00000279277,GENOMIC,htseq_counts.csv,ENSG00000279277.2,,PUBLIC,integer
hgnc,ENSG00000154265,GENOMIC,htseq_counts.csv,ENSG00000154265.16,,PUBLIC,integer
hgnc,ENSG00000163785,GENOMIC,htseq_counts.csv,ENSG00000163785.13,,PUBLIC,integer
hgnc,ENSG00000182472,GENOMIC,htseq_counts.csv,ENSG00000182472.9,,PUBLIC,integer
hgnc,ENSG00000224382,GENOMIC,htseq_counts.csv,ENSG00000224382.2,,PUBLIC,integer
hgnc,ENSG00000250573,GENOMIC,htseq_counts.csv,ENSG00000250573.1,,PUBLIC,integer
hgnc,ENSG00000237980,GENOMIC,htseq_counts.csv,ENSG00000237980.2,,PUBLIC,integer
hgnc,ENSG00000130958,GENOMIC,htseq_counts.csv,ENSG00000130958.13,,PUBLIC,integer
hgnc,ENSG00000266313,GENOMIC,htseq_counts.csv,ENSG00000266313.2,,PUBLIC,integer
hgnc,ENSG00000185339,GENOMIC,htseq_counts.csv,ENSG00000185339.9,,PUBLIC,integer
hgnc,ENSG00000212721,GENOMIC,htseq_counts.csv,ENSG00000212721.4,,PUBLIC,integer
hgnc,ENSG00000115159,GENOMIC,htseq_counts.csv,ENSG00000115159.16,,PUBLIC,integer
hgnc,ENSG00000260420,GENOMIC,htseq_counts.csv,ENSG00000260420.3,,PUBLIC,integer
hgnc,ENSG00000102794,GENOMIC,htseq_counts.csv,ENSG00000102794.10,,PUBLIC,integer
hgnc,ENSG00000083622,GENOMIC,htseq_counts.csv,ENSG00000083622.8,,PUBLIC,integer
hgnc,ENSG00000234418,GENOMIC,htseq_counts.csv,ENSG00000234418.2,,PUBLIC,integer
hgnc,ENSG00000227294,GENOMIC,htseq_counts.csv,ENSG00000227294.1,,PUBLIC,integer
hgnc,ENSG00000237476,GENOMIC,htseq_counts.csv,ENSG00000237476.1,,PUBLIC,integer
hgnc,ENSG00000272411,GENOMIC,htseq_counts.csv,ENSG00000272411.1,,PUBLIC,integer
hgnc,ENSG00000060558,GENOMIC,htseq_counts.csv,ENSG00000060558.4,,PUBLIC,integer
hgnc,ENSG00000237498,GENOMIC,htseq_counts.csv,ENSG00000237498.3,,PUBLIC,integer
hgnc,ENSG00000255046,GENOMIC,htseq_counts.csv,ENSG00000255046.1,,PUBLIC,integer
hgnc,ENSG00000174109,GENOMIC,htseq_counts.csv,ENSG00000174109.5,,PUBLIC,integer
hgnc,ENSG00000181019,GENOMIC,htseq_counts.csv,ENSG00000181019.13,,PUBLIC,integer
hgnc,ENSG00000183718,GENOMIC,htseq_counts.csv,ENSG00000183718.5,,PUBLIC,integer
hgnc,ENSG00000130733,GENOMIC,htseq_counts.csv,ENSG00000130733.11,,PUBLIC,integer
hgnc,ENSG00000242810,GENOMIC,htseq_counts.csv,ENSG00000242810.1,,PUBLIC,integer
hgnc,ENSG00000144199,GENOMIC,htseq_counts.csv,ENSG00000144199.12,,PUBLIC,integer
hgnc,ENSG00000170364,GENOMIC,htseq_counts.csv,ENSG00000170364.12,,PUBLIC,integer
hgnc,ENSG00000233721,GENOMIC,htseq_counts.csv,ENSG00000233721.1,,PUBLIC,integer
hgnc,ENSG00000196172,GENOMIC,htseq_counts.csv,ENSG00000196172.9,,PUBLIC,integer
hgnc,ENSG00000065060,GENOMIC,htseq_counts.csv,ENSG00000065060.17,,PUBLIC,integer
hgnc,ENSG00000180263,GENOMIC,htseq_counts.csv,ENSG00000180263.14,,PUBLIC,integer
hgnc,ENSG00000218048,GENOMIC,htseq_counts.csv,ENSG00000218048.2,,PUBLIC,integer
hgnc,ENSG00000279539,GENOMIC,htseq_counts.csv,ENSG00000279539.1,,PUBLIC,integer
hgnc,ENSG00000254508,GENOMIC,htseq_counts.csv,ENSG00000254508.5,,PUBLIC,integer
hgnc,ENSG00000105438,GENOMIC,htseq_counts.csv,ENSG00000105438.9,,PUBLIC,integer
hgnc,ENSG00000119919,GENOMIC,htseq_counts.csv,ENSG00000119919.11,,PUBLIC,integer
hgnc,ENSG00000166508,GENOMIC,htseq_counts.csv,ENSG00000166508.18,,PUBLIC,integer
hgnc,ENSG00000257912,GENOMIC,htseq_counts.csv,ENSG00000257912.1,,PUBLIC,integer
hgnc,ENSG00000258437,GENOMIC,htseq_counts.csv,ENSG00000258437.1,,PUBLIC,integer
hgnc,ENSG00000111647,GENOMIC,htseq_counts.csv,ENSG00000111647.13,,PUBLIC,integer
hgnc,ENSG00000251361,GENOMIC,htseq_counts.csv,ENSG00000251361.1,,PUBLIC,integer
hgnc,ENSG00000237853,GENOMIC,htseq_counts.csv,ENSG00000237853.6,,PUBLIC,integer
hgnc,ENSG00000144026,GENOMIC,htseq_counts.csv,ENSG00000144026.12,,PUBLIC,integer
hgnc,ENSG00000280455,GENOMIC,htseq_counts.csv,ENSG00000280455.1,,PUBLIC,integer
hgnc,ENSG00000265737,GENOMIC,htseq_counts.csv,ENSG00000265737.1,,PUBLIC,integer
hgnc,ENSG00000215021,GENOMIC,htseq_counts.csv,ENSG00000215021.10,,PUBLIC,integer
hgnc,ENSG00000143486,GENOMIC,htseq_counts.csv,ENSG00000143486.16,,PUBLIC,integer
hgnc,ENSG00000150201,GENOMIC,htseq_counts.csv,ENSG00000150201.15,,PUBLIC,integer
hgnc,ENSG00000106460,GENOMIC,htseq_counts.csv,ENSG00000106460.19,,PUBLIC,integer
hgnc,ENSG00000169393,GENOMIC,htseq_counts.csv,ENSG00000169393.9,,PUBLIC,integer
hgnc,ENSG00000230433,GENOMIC,htseq_counts.csv,ENSG00000230433.1,,PUBLIC,integer
hgnc,ENSG00000258962,GENOMIC,htseq_counts.csv,ENSG00000258962.2,,PUBLIC,integer
hgnc,ENSG00000235587,GENOMIC,htseq_counts.csv,ENSG00000235587.2,,PUBLIC,integer
hgnc,ENSG00000248305,GENOMIC,htseq_counts.csv,ENSG00000248305.1,,PUBLIC,integer
hgnc,ENSG00000114796,GENOMIC,htseq_counts.csv,ENSG00000114796.16,,PUBLIC,integer
hgnc,ENSG00000231175,GENOMIC,htseq_counts.csv,ENSG00000231175.1,,PUBLIC,integer
hgnc,ENSG00000143858,GENOMIC,htseq_counts.csv,ENSG00000143858.12,,PUBLIC,integer
hgnc,ENSG00000259437,GENOMIC,htseq_counts.csv,ENSG00000259437.1,,PUBLIC,integer
hgnc,ENSG00000278811,GENOMIC,htseq_counts.csv,ENSG00000278811.4,,PUBLIC,integer
hgnc,ENSG00000164902,GENOMIC,htseq_counts.csv,ENSG00000164902.14,,PUBLIC,integer
hgnc,ENSG00000100811,GENOMIC,htseq_counts.csv,ENSG00000100811.14,,PUBLIC,integer
hgnc,ENSG00000101972,GENOMIC,htseq_counts.csv,ENSG00000101972.19,,PUBLIC,integer
hgnc,ENSG00000259780,GENOMIC,htseq_counts.csv,ENSG00000259780.3,,PUBLIC,integer
hgnc,ENSG00000166225,GENOMIC,htseq_counts.csv,ENSG00000166225.9,,PUBLIC,integer
hgnc,ENSG00000255343,GENOMIC,htseq_counts.csv,ENSG00000255343.1,,PUBLIC,integer
hgnc,ENSG00000110680,GENOMIC,htseq_counts.csv,ENSG00000110680.13,,PUBLIC,integer
hgnc,ENSG00000226571,GENOMIC,htseq_counts.csv,ENSG00000226571.2,,PUBLIC,integer
hgnc,ENSG00000276674,GENOMIC,htseq_counts.csv,ENSG00000276674.1,,PUBLIC,integer
hgnc,ENSG00000149761,GENOMIC,htseq_counts.csv,ENSG00000149761.9,,PUBLIC,integer
hgnc,ENSG00000215545,GENOMIC,htseq_counts.csv,ENSG00000215545.1,,PUBLIC,integer
hgnc,ENSG00000271853,GENOMIC,htseq_counts.csv,ENSG00000271853.5,,PUBLIC,integer
hgnc,ENSG00000228154,GENOMIC,htseq_counts.csv,ENSG00000228154.3,,PUBLIC,integer
hgnc,ENSG00000135655,GENOMIC,htseq_counts.csv,ENSG00000135655.16,,PUBLIC,integer
hgnc,ENSG00000162852,GENOMIC,htseq_counts.csv,ENSG00000162852.14,,PUBLIC,integer
hgnc,ENSG00000206043,GENOMIC,htseq_counts.csv,ENSG00000206043.7,,PUBLIC,integer
hgnc,ENSG00000258784,GENOMIC,htseq_counts.csv,ENSG00000258784.1,,PUBLIC,integer
hgnc,ENSG00000259783,GENOMIC,htseq_counts.csv,ENSG00000259783.6,,PUBLIC,integer
hgnc,ENSG00000180198,GENOMIC,htseq_counts.csv,ENSG00000180198.17,,PUBLIC,integer
hgnc,ENSG00000134884,GENOMIC,htseq_counts.csv,ENSG00000134884.15,,PUBLIC,integer
hgnc,ENSG00000215174,GENOMIC,htseq_counts.csv,ENSG00000215174.2,,PUBLIC,integer
hgnc,ENSG00000168135,GENOMIC,htseq_counts.csv,ENSG00000168135.4,,PUBLIC,integer
hgnc,ENSG00000286433,GENOMIC,htseq_counts.csv,ENSG00000286433.1,,PUBLIC,integer
hgnc,ENSG00000287168,GENOMIC,htseq_counts.csv,ENSG00000287168.1,,PUBLIC,integer
hgnc,ENSG00000138050,GENOMIC,htseq_counts.csv,ENSG00000138050.15,,PUBLIC,integer
hgnc,ENSG00000132424,GENOMIC,htseq_counts.csv,ENSG00000132424.17,,PUBLIC,integer
hgnc,ENSG00000242580,GENOMIC,htseq_counts.csv,ENSG00000242580.1,,PUBLIC,integer
hgnc,ENSG00000234161,GENOMIC,htseq_counts.csv,ENSG00000234161.1,,PUBLIC,integer
hgnc,ENSG00000286468,GENOMIC,htseq_counts.csv,ENSG00000286468.1,,PUBLIC,integer
hgnc,ENSG00000184659,GENOMIC,htseq_counts.csv,ENSG00000184659.5,,PUBLIC,integer
hgnc,ENSG00000210100,GENOMIC,htseq_counts.csv,ENSG00000210100.1,,PUBLIC,integer
hgnc,ENSG00000188976,GENOMIC,htseq_counts.csv,ENSG00000188976.11,,PUBLIC,integer
hgnc,ENSG00000148429,GENOMIC,htseq_counts.csv,ENSG00000148429.14,,PUBLIC,integer
hgnc,ENSG00000263884,GENOMIC,htseq_counts.csv,ENSG00000263884.1,,PUBLIC,integer
hgnc,ENSG00000063854,GENOMIC,htseq_counts.csv,ENSG00000063854.13,,PUBLIC,integer
hgnc,ENSG00000124613,GENOMIC,htseq_counts.csv,ENSG00000124613.9,,PUBLIC,integer
hgnc,ENSG00000235552,GENOMIC,htseq_counts.csv,ENSG00000235552.4,,PUBLIC,integer
hgnc,ENSG00000282320,GENOMIC,htseq_counts.csv,ENSG00000282320.1,,PUBLIC,integer
hgnc,ENSG00000137494,GENOMIC,htseq_counts.csv,ENSG00000137494.14,,PUBLIC,integer
hgnc,ENSG00000234767,GENOMIC,htseq_counts.csv,ENSG00000234767.2,,PUBLIC,integer
hgnc,ENSG00000255649,GENOMIC,htseq_counts.csv,ENSG00000255649.2,,PUBLIC,integer
hgnc,ENSG00000147454,GENOMIC,htseq_counts.csv,ENSG00000147454.14,,PUBLIC,integer
hgnc,ENSG00000266953,GENOMIC,htseq_counts.csv,ENSG00000266953.6,,PUBLIC,integer
hgnc,ENSG00000223979,GENOMIC,htseq_counts.csv,ENSG00000223979.2,,PUBLIC,integer
hgnc,ENSG00000140400,GENOMIC,htseq_counts.csv,ENSG00000140400.17,,PUBLIC,integer
hgnc,ENSG00000120438,GENOMIC,htseq_counts.csv,ENSG00000120438.12,,PUBLIC,integer
hgnc,ENSG00000155755,GENOMIC,htseq_counts.csv,ENSG00000155755.19,,PUBLIC,integer
hgnc,ENSG00000257527,GENOMIC,htseq_counts.csv,ENSG00000257527.1,,PUBLIC,integer
hgnc,ENSG00000279480,GENOMIC,htseq_counts.csv,ENSG00000279480.1,,PUBLIC,integer
hgnc,ENSG00000233077,GENOMIC,htseq_counts.csv,ENSG00000233077.1,,PUBLIC,integer
hgnc,ENSG00000137142,GENOMIC,htseq_counts.csv,ENSG00000137142.5,,PUBLIC,integer
hgnc,ENSG00000231837,GENOMIC,htseq_counts.csv,ENSG00000231837.2,,PUBLIC,integer
hgnc,ENSG00000178338,GENOMIC,htseq_counts.csv,ENSG00000178338.11,,PUBLIC,integer
hgnc,ENSG00000032219,GENOMIC,htseq_counts.csv,ENSG00000032219.19,,PUBLIC,integer
hgnc,ENSG00000157450,GENOMIC,htseq_counts.csv,ENSG00000157450.16,,PUBLIC,integer
hgnc,ENSG00000180479,GENOMIC,htseq_counts.csv,ENSG00000180479.14,,PUBLIC,integer
hgnc,ENSG00000198553,GENOMIC,htseq_counts.csv,ENSG00000198553.9,,PUBLIC,integer
hgnc,ENSG00000235140,GENOMIC,htseq_counts.csv,ENSG00000235140.2,,PUBLIC,integer
hgnc,ENSG00000174173,GENOMIC,htseq_counts.csv,ENSG00000174173.7,,PUBLIC,integer
hgnc,ENSG00000287036,GENOMIC,htseq_counts.csv,ENSG00000287036.1,,PUBLIC,integer
hgnc,ENSG00000132793,GENOMIC,htseq_counts.csv,ENSG00000132793.12,,PUBLIC,integer
hgnc,ENSG00000266728,GENOMIC,htseq_counts.csv,ENSG00000266728.5,,PUBLIC,integer
hgnc,ENSG00000101189,GENOMIC,htseq_counts.csv,ENSG00000101189.7,,PUBLIC,integer
hgnc,ENSG00000142546,GENOMIC,htseq_counts.csv,ENSG00000142546.14,,PUBLIC,integer
hgnc,ENSG00000100191,GENOMIC,htseq_counts.csv,ENSG00000100191.6,,PUBLIC,integer
hgnc,ENSG00000253687,GENOMIC,htseq_counts.csv,ENSG00000253687.1,,PUBLIC,integer
hgnc,ENSG00000254028,GENOMIC,htseq_counts.csv,ENSG00000254028.1,,PUBLIC,integer
hgnc,ENSG00000228352,GENOMIC,htseq_counts.csv,ENSG00000228352.2,,PUBLIC,integer
hgnc,ENSG00000185920,GENOMIC,htseq_counts.csv,ENSG00000185920.17,,PUBLIC,integer
hgnc,ENSG00000224059,GENOMIC,htseq_counts.csv,ENSG00000224059.1,,PUBLIC,integer
hgnc,ENSG00000243147,GENOMIC,htseq_counts.csv,ENSG00000243147.8,,PUBLIC,integer
hgnc,ENSG00000170385,GENOMIC,htseq_counts.csv,ENSG00000170385.10,,PUBLIC,integer
hgnc,ENSG00000130368,GENOMIC,htseq_counts.csv,ENSG00000130368.7,,PUBLIC,integer
hgnc,ENSG00000143093,GENOMIC,htseq_counts.csv,ENSG00000143093.15,,PUBLIC,integer
hgnc,ENSG00000184319,GENOMIC,htseq_counts.csv,ENSG00000184319.16,,PUBLIC,integer
hgnc,ENSG00000126368,GENOMIC,htseq_counts.csv,ENSG00000126368.6,,PUBLIC,integer
hgnc,ENSG00000248430,GENOMIC,htseq_counts.csv,ENSG00000248430.1,,PUBLIC,integer
hgnc,ENSG00000136045,GENOMIC,htseq_counts.csv,ENSG00000136045.12,,PUBLIC,integer
hgnc,ENSG00000213221,GENOMIC,htseq_counts.csv,ENSG00000213221.5,,PUBLIC,integer
hgnc,ENSG00000222724,GENOMIC,htseq_counts.csv,ENSG00000222724.1,,PUBLIC,integer
hgnc,ENSG00000275025,GENOMIC,htseq_counts.csv,ENSG00000275025.1,,PUBLIC,integer
hgnc,ENSG00000286788,GENOMIC,htseq_counts.csv,ENSG00000286788.1,,PUBLIC,integer
hgnc,ENSG00000156860,GENOMIC,htseq_counts.csv,ENSG00000156860.16,,PUBLIC,integer
hgnc,ENSG00000183011,GENOMIC,htseq_counts.csv,ENSG00000183011.14,,PUBLIC,integer
hgnc,ENSG00000183145,GENOMIC,htseq_counts.csv,ENSG00000183145.9,,PUBLIC,integer
hgnc,ENSG00000240759,GENOMIC,htseq_counts.csv,ENSG00000240759.1,,PUBLIC,integer
hgnc,ENSG00000234985,GENOMIC,htseq_counts.csv,ENSG00000234985.2,,PUBLIC,integer
hgnc,ENSG00000144214,GENOMIC,htseq_counts.csv,ENSG00000144214.10,,PUBLIC,integer
hgnc,ENSG00000107864,GENOMIC,htseq_counts.csv,ENSG00000107864.15,,PUBLIC,integer
hgnc,ENSG00000274215,GENOMIC,htseq_counts.csv,ENSG00000274215.1,,PUBLIC,integer
hgnc,ENSG00000258643,GENOMIC,htseq_counts.csv,ENSG00000258643.6,,PUBLIC,integer
hgnc,ENSG00000161055,GENOMIC,htseq_counts.csv,ENSG00000161055.4,,PUBLIC,integer
hgnc,ENSG00000223891,GENOMIC,htseq_counts.csv,ENSG00000223891.6,,PUBLIC,integer
hgnc,ENSG00000184489,GENOMIC,htseq_counts.csv,ENSG00000184489.13,,PUBLIC,integer
hgnc,ENSG00000259813,GENOMIC,htseq_counts.csv,ENSG00000259813.1,,PUBLIC,integer
hgnc,ENSG00000174851,GENOMIC,htseq_counts.csv,ENSG00000174851.16,,PUBLIC,integer
hgnc,ENSG00000288569,GENOMIC,htseq_counts.csv,ENSG00000288569.1,,PUBLIC,integer
hgnc,ENSG00000228510,GENOMIC,htseq_counts.csv,ENSG00000228510.2,,PUBLIC,integer
hgnc,ENSG00000183691,GENOMIC,htseq_counts.csv,ENSG00000183691.6,,PUBLIC,integer
hgnc,ENSG00000187630,GENOMIC,htseq_counts.csv,ENSG00000187630.17,,PUBLIC,integer
hgnc,ENSG00000119777,GENOMIC,htseq_counts.csv,ENSG00000119777.20,,PUBLIC,integer
hgnc,ENSG00000156398,GENOMIC,htseq_counts.csv,ENSG00000156398.13,,PUBLIC,integer
hgnc,ENSG00000172831,GENOMIC,htseq_counts.csv,ENSG00000172831.14,,PUBLIC,integer
hgnc,ENSG00000164919,GENOMIC,htseq_counts.csv,ENSG00000164919.11,,PUBLIC,integer
hgnc,ENSG00000280132,GENOMIC,htseq_counts.csv,ENSG00000280132.1,,PUBLIC,integer
hgnc,ENSG00000286415,GENOMIC,htseq_counts.csv,ENSG00000286415.1,,PUBLIC,integer
hgnc,ENSG00000272948,GENOMIC,htseq_counts.csv,ENSG00000272948.2,,PUBLIC,integer
hgnc,ENSG00000282728,GENOMIC,htseq_counts.csv,ENSG00000282728.1,,PUBLIC,integer
hgnc,ENSG00000272218,GENOMIC,htseq_counts.csv,ENSG00000272218.1,,PUBLIC,integer
hgnc,ENSG00000256061,GENOMIC,htseq_counts.csv,ENSG00000256061.7,,PUBLIC,integer
hgnc,ENSG00000242866,GENOMIC,htseq_counts.csv,ENSG00000242866.10,,PUBLIC,integer
hgnc,ENSG00000130305,GENOMIC,htseq_counts.csv,ENSG00000130305.17,,PUBLIC,integer
hgnc,ENSG00000108829,GENOMIC,htseq_counts.csv,ENSG00000108829.10,,PUBLIC,integer
hgnc,ENSG00000211677,GENOMIC,htseq_counts.csv,ENSG00000211677.2,,PUBLIC,integer
hgnc,ENSG00000213222,GENOMIC,htseq_counts.csv,ENSG00000213222.3,,PUBLIC,integer
hgnc,ENSG00000106327,GENOMIC,htseq_counts.csv,ENSG00000106327.13,,PUBLIC,integer
hgnc,ENSG00000258499,GENOMIC,htseq_counts.csv,ENSG00000258499.1,,PUBLIC,integer
hgnc,ENSG00000183690,GENOMIC,htseq_counts.csv,ENSG00000183690.13,,PUBLIC,integer
hgnc,ENSG00000131943,GENOMIC,htseq_counts.csv,ENSG00000131943.19,,PUBLIC,integer
hgnc,ENSG00000177728,GENOMIC,htseq_counts.csv,ENSG00000177728.17,,PUBLIC,integer
hgnc,ENSG00000236256,GENOMIC,htseq_counts.csv,ENSG00000236256.9,,PUBLIC,integer
hgnc,ENSG00000074071,GENOMIC,htseq_counts.csv,ENSG00000074071.15,,PUBLIC,integer
hgnc,ENSG00000278389,GENOMIC,htseq_counts.csv,ENSG00000278389.1,,PUBLIC,integer
hgnc,ENSG00000241244,GENOMIC,htseq_counts.csv,ENSG00000241244.1,,PUBLIC,integer
hgnc,ENSG00000157216,GENOMIC,htseq_counts.csv,ENSG00000157216.16,,PUBLIC,integer
hgnc,ENSG00000104154,GENOMIC,htseq_counts.csv,ENSG00000104154.7,,PUBLIC,integer
hgnc,ENSG00000160124,GENOMIC,htseq_counts.csv,ENSG00000160124.9,,PUBLIC,integer
hgnc,ENSG00000159200,GENOMIC,htseq_counts.csv,ENSG00000159200.18,,PUBLIC,integer
hgnc,ENSG00000100867,GENOMIC,htseq_counts.csv,ENSG00000100867.15,,PUBLIC,integer
hgnc,ENSG00000213179,GENOMIC,htseq_counts.csv,ENSG00000213179.4,,PUBLIC,integer
hgnc,ENSG00000250920,GENOMIC,htseq_counts.csv,ENSG00000250920.3,,PUBLIC,integer
hgnc,ENSG00000231927,GENOMIC,htseq_counts.csv,ENSG00000231927.1,,PUBLIC,integer
hgnc,ENSG00000122877,GENOMIC,htseq_counts.csv,ENSG00000122877.17,,PUBLIC,integer
hgnc,ENSG00000231513,GENOMIC,htseq_counts.csv,ENSG00000231513.3,,PUBLIC,integer
hgnc,ENSG00000197815,GENOMIC,htseq_counts.csv,ENSG00000197815.4,,PUBLIC,integer
hgnc,ENSG00000186714,GENOMIC,htseq_counts.csv,ENSG00000186714.13,,PUBLIC,integer
hgnc,ENSG00000267393,GENOMIC,htseq_counts.csv,ENSG00000267393.1,,PUBLIC,integer
hgnc,ENSG00000153495,GENOMIC,htseq_counts.csv,ENSG00000153495.11,,PUBLIC,integer
hgnc,ENSG00000232750,GENOMIC,htseq_counts.csv,ENSG00000232750.2,,PUBLIC,integer
hgnc,ENSG00000099204,GENOMIC,htseq_counts.csv,ENSG00000099204.20,,PUBLIC,integer
hgnc,ENSG00000248359,GENOMIC,htseq_counts.csv,ENSG00000248359.2,,PUBLIC,integer
hgnc,ENSG00000230331,GENOMIC,htseq_counts.csv,ENSG00000230331.1,,PUBLIC,integer
hgnc,ENSG00000146067,GENOMIC,htseq_counts.csv,ENSG00000146067.16,,PUBLIC,integer
hgnc,ENSG00000215057,GENOMIC,htseq_counts.csv,ENSG00000215057.4,,PUBLIC,integer
hgnc,ENSG00000267056,GENOMIC,htseq_counts.csv,ENSG00000267056.2,,PUBLIC,integer
hgnc,ENSG00000124194,GENOMIC,htseq_counts.csv,ENSG00000124194.17,,PUBLIC,integer
hgnc,ENSG00000012048,GENOMIC,htseq_counts.csv,ENSG00000012048.23,,PUBLIC,integer
hgnc,ENSG00000224988,GENOMIC,htseq_counts.csv,ENSG00000224988.1,,PUBLIC,integer
hgnc,ENSG00000250584,GENOMIC,htseq_counts.csv,ENSG00000250584.3,,PUBLIC,integer
hgnc,ENSG00000100519,GENOMIC,htseq_counts.csv,ENSG00000100519.12,,PUBLIC,integer
hgnc,ENSG00000228763,GENOMIC,htseq_counts.csv,ENSG00000228763.1,,PUBLIC,integer
hgnc,ENSG00000273998,GENOMIC,htseq_counts.csv,ENSG00000273998.1,,PUBLIC,integer
hgnc,ENSG00000246084,GENOMIC,htseq_counts.csv,ENSG00000246084.5,,PUBLIC,integer
hgnc,ENSG00000215183,GENOMIC,htseq_counts.csv,ENSG00000215183.5,,PUBLIC,integer
hgnc,ENSG00000140905,GENOMIC,htseq_counts.csv,ENSG00000140905.11,,PUBLIC,integer
hgnc,ENSG00000227536,GENOMIC,htseq_counts.csv,ENSG00000227536.1,,PUBLIC,integer
hgnc,ENSG00000274213,GENOMIC,htseq_counts.csv,ENSG00000274213.1,,PUBLIC,integer
hgnc,ENSG00000179387,GENOMIC,htseq_counts.csv,ENSG00000179387.10,,PUBLIC,integer
hgnc,ENSG00000106631,GENOMIC,htseq_counts.csv,ENSG00000106631.8,,PUBLIC,integer
hgnc,ENSG00000227646,GENOMIC,htseq_counts.csv,ENSG00000227646.7,,PUBLIC,integer
hgnc,ENSG00000172116,GENOMIC,htseq_counts.csv,ENSG00000172116.23,,PUBLIC,integer
hgnc,ENSG00000118515,GENOMIC,htseq_counts.csv,ENSG00000118515.12,,PUBLIC,integer
